experiment_name,period1,period2,cosine_similarity,l2_distance,entropy_change,concentration_change,top_timestep1,top_timestep2,top_timestep_delta,signal_cosine,signal_l2,signal_entropy,signal_top_timestep,n_signals_fired
01_staleness_features_fixed/sweep_stale_h14_drop0.25_lr5,2020,2021,0.9848994991772289,0.03935299441218376,0.0020079612731933594,-0.0014287494122982025,t-16,t-0,16,False,True,False,True,2
01_staleness_features_fixed/sweep_stale_h14_drop0.25_lr5,2022,2023,0.996001950389532,0.02008100599050522,0.14344000816345215,-0.0003756396472454071,t-16,t-0,16,False,False,True,True,2
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,2023,2024,0.9989397000798714,0.010306289419531822,-0.06268668174743652,8.48621129989624e-05,t-15,t-0,15,False,False,True,True,2
01_staleness_features_fixed/sweep_stale_h22_drop0.25_lr3,2020,2021,0.9621430880048041,0.07742048054933548,-0.20270371437072754,0.016457952558994293,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h22_drop0.25_lr3,2021,2022,0.9820805155299241,0.054331280291080475,0.0855410099029541,-0.011786825954914093,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_monthly_h16_drop0.25,2021,2022,0.992900070451887,0.034471072256565094,0.0012621879577636719,-0.0003204047679901123,t-1,t-11,10,False,True,False,True,2
01_staleness_features_fixed/sweep_stale_h20_drop0.15_lr5,2020,2021,0.9945938927662042,0.029968328773975372,-0.24445533752441406,0.007064461708068848,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.15_lr5,2022,2023,0.9878028185983745,0.05043386295437813,0.13996624946594238,-0.014873221516609192,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h12_drop0.20_lr3,2022,2023,0.9935545760699601,0.02554268203675747,0.07243108749389648,-0.0007331483066082001,t-0,t-14,14,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h16_drop0.15_lr5,2022,2023,0.9483270421301302,0.07797624170780182,0.1736760139465332,-0.00924556702375412,t-0,t-0,0,True,True,True,False,3
01_staleness_features_fixed/sweep_stale_h22_drop0.30_lr5,2020,2021,0.9603080934275985,0.0740039125084877,-0.19235563278198242,0.013081412762403488,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h22_drop0.25_lr5,2020,2021,0.9616578224681444,0.0800604447722435,-0.23139643669128418,0.018582358956336975,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.15_lr3,2020,2021,0.9929601037170575,0.042172182351350784,-0.27598142623901367,0.014469020068645477,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.15_lr3,2021,2022,0.9944685986789619,0.03620394319295883,0.19423627853393555,-0.011560633778572083,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.15_lr3,2022,2023,0.9922248191544278,0.041264113038778305,-0.148392915725708,0.01190689206123352,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.15_lr3,2023,2024,0.9900720418566634,0.054833222180604935,-0.20256567001342773,0.020465314388275146,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.15_lr3,2024,2025,0.993618320458222,0.04426135495305061,0.10297727584838867,-0.016567379236221313,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h12_drop0.20_lr5,2022,2023,0.9940220286793726,0.024655092507600784,0.06311511993408203,-0.0008562617003917694,t-0,t-13,13,False,False,True,True,2
01_staleness_features_fixed/sweep_stale_h16_drop0.25_lr5,2020,2021,0.9909484227232974,0.03264196217060089,-0.05931401252746582,-0.004144389182329178,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h16_drop0.25_lr5,2021,2022,0.9926913943449697,0.02902536280453205,0.10729503631591797,0.0033368580043315887,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h16_drop0.25_lr5,2022,2023,0.9831818932604891,0.04358941689133644,0.16522574424743652,-0.004706863313913345,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h14_drop0.15_lr3,2020,2021,0.9872648905689222,0.036762259900569916,-0.11362123489379883,-0.0012470744550228119,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h14_drop0.15_lr3,2021,2022,0.9805825722975912,0.045016106218099594,0.09378576278686523,5.9310346841812134e-05,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h22_drop0.15_lr5,2020,2021,0.9669172166483532,0.09701580554246902,-0.3717823028564453,0.035818926990032196,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h22_drop0.15_lr5,2021,2022,0.9654864003375152,0.09699368476867676,0.34349656105041504,-0.034390173852443695,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h22_drop0.15_lr5,2022,2023,0.9509705987547346,0.1257908195257187,-0.38530707359313965,0.05022001266479492,t-0,t-0,0,True,True,True,False,3
01_staleness_features_fixed/sweep_stale_h16_drop0.30_lr5,2022,2023,0.9866605284203672,0.03784840926527977,0.15790581703186035,-0.0030532218515872955,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h16_drop0.25_lr3,2022,2023,0.980892979977461,0.044822052121162415,0.1595609188079834,-0.0028402283787727356,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h14_drop0.15_lr5,2020,2021,0.9532558832527699,0.0694768875837326,-0.37342047691345215,0.0019085071980953217,t-0,t-19,19,True,True,True,True,4
01_staleness_features_fixed/sweep_stale_h14_drop0.15_lr5,2021,2022,0.9846750471478752,0.04005704075098038,0.1201181411743164,-0.00011402368545532227,t-19,t-16,3,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h14_drop0.15_lr5,2022,2023,0.9614335483495671,0.06309100240468979,0.241041898727417,-0.0017417073249816895,t-16,t-0,16,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h14_drop0.15_lr5,2023,2024,0.9879069779323539,0.03518817946314812,-0.15313506126403809,0.0009373463690280914,t-0,t-19,19,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h22_drop0.15_lr3,2020,2021,0.9583501801263926,0.09981925040483475,-0.3041367530822754,0.03230294585227966,t-0,t-0,0,True,True,True,False,3
01_staleness_features_fixed/sweep_stale_h22_drop0.15_lr3,2021,2022,0.9331235899317138,0.12167537957429886,0.31723546981811523,-0.03693455457687378,t-0,t-0,0,True,True,True,False,3
01_staleness_features_fixed/sweep_stale_h22_drop0.15_lr3,2022,2023,0.922436253429749,0.13823606073856354,-0.3736438751220703,0.04613029211759567,t-0,t-0,0,True,True,True,False,3
01_staleness_features_fixed/sweep_stale_h22_drop0.15_lr3,2023,2024,0.998058813129856,0.026673421263694763,-0.1349778175354004,0.011078014969825745,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.25_lr5,2021,2022,0.9889468019891654,0.0351439006626606,-0.07612180709838867,0.0036240629851818085,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.25_lr5,2022,2023,0.9802950955507754,0.046545255929231644,0.1259915828704834,-0.004350136965513229,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h16_drop0.30_lr3,2022,2023,0.9865538533032125,0.037342507392168045,0.13770222663879395,-0.0020118989050388336,t-0,t-10,10,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h16_drop0.30_lr3,2023,2024,0.9994982442088449,0.007091514300554991,-0.07149577140808105,-1.1835247278213501e-05,t-10,t-0,10,False,False,True,True,2
01_staleness_features_fixed/sweep_stale_h16_drop0.20_lr3,2020,2021,0.9683611949189437,0.06471216678619385,0.05099797248840332,-0.010877776890993118,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h16_drop0.20_lr3,2022,2023,0.9664915032850543,0.06173412501811981,0.16657519340515137,-0.006628304719924927,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.20_lr5,2021,2022,0.9919357991045119,0.03203772008419037,-0.061131954193115234,0.004891764372587204,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.20_lr5,2022,2023,0.9735612743404961,0.05663910135626793,0.17444777488708496,-0.0076640285551548,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,2022,2023,0.9898514021224402,0.03225624933838844,0.10329365730285645,-0.0013747550547122955,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h16_drop0.35_lr3,2022,2023,0.9910303473181011,0.030338741838932037,0.11144757270812988,-0.0013866908848285675,t-0,t-11,11,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h16_drop0.35_lr3,2023,2024,0.9993274648881271,0.00820831023156643,-0.06532526016235352,-2.045184373855591e-06,t-11,t-0,11,False,False,True,True,2
01_staleness_features_fixed/sweep_stale_h16_drop0.20_lr5,2021,2022,0.9667018734716837,0.06583067774772644,0.06288027763366699,0.01060832291841507,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h16_drop0.20_lr5,2022,2023,0.9213842833207976,0.09807129204273224,0.22702527046203613,-0.012879975140094757,t-0,t-0,0,True,True,True,False,3
01_staleness_features_fixed/sweep_stale_h20_drop0.35_lr3,2022,2023,0.9905232802350301,0.03130732476711273,0.09533810615539551,-0.0016896240413188934,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h20_drop0.20_lr3,2022,2023,0.9917770881492438,0.03241698443889618,0.10562968254089355,-0.005151830613613129,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr5,2022,2023,0.9896070042525753,0.03272942453622818,0.09764266014099121,-0.001565251499414444,t-0,t-13,13,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h16_drop0.35_lr5,2022,2023,0.9929243723084633,0.026956832036376,0.1023399829864502,-0.0012979879975318909,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/sweep_stale_h18_drop0.15_lr5,2020,2021,0.9955720927444176,0.021297961473464966,-0.14171290397644043,-0.0008518435060977936,t-0,t-19,19,False,False,True,True,2
01_staleness_features_fixed/sweep_stale_h18_drop0.15_lr5,2021,2022,0.9900941785436276,0.03223060071468353,-0.31629347801208496,0.0020460113883018494,t-19,t-0,19,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h18_drop0.15_lr5,2022,2023,0.9853860692759574,0.039032552391290665,0.5816709995269775,-0.002162594348192215,t-0,t-19,19,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h18_drop0.15_lr3,2020,2021,0.9953580829171323,0.02193419635295868,-0.11273789405822754,-0.0011867471039295197,t-0,t-19,19,False,False,True,True,2
01_staleness_features_fixed/sweep_stale_h18_drop0.15_lr3,2021,2022,0.9939992415396404,0.025065520778298378,-0.1400599479675293,0.0016148798167705536,t-19,t-0,19,False,True,True,True,3
01_staleness_features_fixed/sweep_stale_h18_drop0.15_lr3,2022,2023,0.9893733953698043,0.03322272002696991,0.45090413093566895,-0.0017754770815372467,t-0,t-19,19,False,True,True,True,3
01_staleness_features_fixed/staleness_fixed_h16_drop0.25,2020,2021,0.9909484227232974,0.03264196217060089,-0.05931401252746582,-0.004144389182329178,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/staleness_fixed_h16_drop0.25,2021,2022,0.9926913943449697,0.02902536280453205,0.10729503631591797,0.0033368580043315887,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/staleness_fixed_h16_drop0.25,2022,2023,0.9831818932604891,0.04358941689133644,0.16522574424743652,-0.004706863313913345,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/staleness_fixed_h16_drop0.25_seed999,2020,2021,0.9909484227232974,0.03264196217060089,-0.05931401252746582,-0.004144389182329178,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/staleness_fixed_h16_drop0.25_seed999,2021,2022,0.9926913943449697,0.02902536280453205,0.10729503631591797,0.0033368580043315887,t-0,t-0,0,False,True,True,False,2
01_staleness_features_fixed/staleness_fixed_h16_drop0.25_seed999,2022,2023,0.9831818932604891,0.04358941689133644,0.16522574424743652,-0.004706863313913345,t-0,t-0,0,False,True,True,False,2
