Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2020-03-13,-8.792649883842296,57.792,2.345592679949271,3.5,1.58,101.0,109.2026,259.05,6.032417240901711,9.016161071465923,20.66012399838688,28.259469407361237
2020-03-20,-14.979605267779128,74.61800000000001,2.345592679949271,3.5,1.58,101.0,109.6035,259.05,23.07325574793726,32.07877764869473,45.39680955903593,51.146685207169696
2020-03-27,10.262831544954354,62.75,2.345592679949271,3.5,1.58,89.1,109.6035,259.05,11.380814787056238,25.672542601673555,32.71256936091651,36.3537611116997
2020-04-03,-2.0783274627778403,53.078,2.345592679949271,4.4,0.65,89.1,109.6035,259.05,17.72648479277501,22.207227932282404,36.50613969084253,31.394936582197918
2020-04-10,12.101749054054988,44.24,2.345592679949271,4.4,0.65,89.1,109.6035,259.05,2.6481952599884284,11.037268150991508,25.7432351839306,25.7944905196005
2020-04-17,3.037471527122837,39.606,1.4971591356217615,4.4,0.65,89.1,103.6635,257.953,2.8139920867646273,4.678628642052707,19.216850268697684,24.719951201771863
2020-04-24,-1.3156819683175058,41.706,1.4971591356217615,4.4,0.65,71.8,103.6635,257.953,7.317204575461478,10.338276350347474,17.774980513003946,25.40945068316156
2020-05-01,-0.2125689812120135,33.886,1.4971591356217615,4.4,0.05,71.8,103.6635,257.953,12.831408929752385,12.517357235979375,17.26634012351276,28.53136308077522
2020-05-08,3.500538354618543,32.624,1.4971591356217615,14.7,0.05,71.8,103.6635,257.953,3.8060621171136733,10.066554943180916,12.583108265590749,26.25844957122887
2020-05-15,-2.25612999367274,32.078,0.3702570619474432,14.7,0.05,71.8,92.5919,255.902,8.17264528592554,12.289343773484696,16.9263532830934,27.927507190072376
2020-05-22,3.203897110884624,29.102,0.3702570619474432,14.7,0.05,71.8,92.5919,255.902,1.8136019402053227,10.680951165843911,17.651794143879606,25.51083501307623
2020-05-29,3.006652418073963,27.9325,0.3702570619474432,14.7,0.05,72.3,92.5919,255.902,2.8150861614753664,10.083400336854087,14.436768645143093,21.638728885069437
2020-06-05,4.914738320576606,26.212,0.3702570619474432,13.3,0.05,72.3,92.5919,255.902,-0.27833711973632713,5.601881376393236,8.499245968056023,17.60026515140225
2020-06-12,-4.778435229118472,31.565999999999995,0.3176993857811894,13.3,0.05,72.3,92.5919,255.768,6.03095108164704,11.700545049989541,7.518138497509019,25.75764581560267
2020-06-19,1.8554481638980656,33.92,0.2402461249044751,13.3,0.05,72.3,92.5503,255.768,3.80567423185203,13.24417222958112,13.29033270932225,21.645135223724644
2020-06-26,-2.8630531189139496,32.786,0.2402461249044751,13.3,0.05,78.1,92.5503,255.768,8.709395460585267,13.88843340349657,19.14557232904741,27.66387758153721
2020-07-03,4.019872018566395,29.6275,0.2402461249044751,11.1,0.08,78.1,92.5503,255.768,7.069307089782062,6.739913299935263,13.659062685517975,18.66543489145249
2020-07-10,1.7581422783052192,28.4,0.2402461249044751,11.1,0.08,78.1,92.5503,255.768,5.8966310090416085,4.220666930146155,14.232475982536762,22.03394715468219
2020-07-17,1.2461363411284676,28.630000000000003,0.7477331035428136,11.1,0.08,78.1,97.4587,257.214,5.3471122445904795,2.286392377510982,14.711003389182697,22.02045138529789
2020-07-24,-0.2821971982574278,25.108,0.7477331035428136,11.1,0.08,78.1,97.4587,257.214,9.092468275527988,4.129518753767658,13.926667385405423,21.491281749146964
2020-07-31,1.7256412086351869,24.7,0.7477331035428136,11.1,0.08,72.5,97.4587,257.214,4.764112541485965,6.298141554268577,13.398767982226056,16.509017272669468
2020-08-07,2.4505340445369006,23.178,0.7477331035428136,10.2,0.09,72.5,97.4587,257.214,-0.307645392316358,3.9546092280650313,10.496885554821244,14.640970250770602
2020-08-14,0.6436367051040115,22.524,1.000152248000297,10.2,0.09,72.5,100.1665,258.723,-1.5826415466912769,2.743667588019383,11.361903423144115,16.914181588763768
2020-08-21,0.7207499221509206,22.132,1.000152248000297,10.2,0.09,72.5,100.1665,258.723,-2.9053666511268172,-3.744302725298976,12.584630414580378,15.18739767615218
2020-08-28,3.263022657871306,23.02,1.000152248000297,10.2,0.09,74.1,100.1665,258.723,-4.549305373883095,0.04076190309161287,7.4184506175841936,13.298993674423487
2020-09-04,-2.3104280946319222,28.69,1.000152248000297,8.4,0.1,74.1,100.1665,258.723,1.4642695628955371,4.6160428837626055,12.095560335996147,17.30134471976146
2020-09-11,-2.5092207441738235,29.2125,1.37413579740866,8.4,0.1,74.1,100.1665,259.681,4.275407715219992,6.482251270094341,11.17250447637792,23.580871450292328
2020-09-18,-0.6435256883040807,25.954,1.3191572376121563,8.4,0.1,74.1,101.3605,259.681,4.395880160473076,9.606356730667454,17.091888537304566,26.08850966520986
2020-09-25,-0.6329326654873957,27.622000000000003,1.3191572376121563,8.4,0.1,74.1,101.3605,259.681,-0.8640395923405375,12.146885546433083,19.29294654850464,26.730958428456873
2020-10-02,1.5146450625188157,26.632,1.3191572376121563,7.9,0.09,80.4,101.3605,259.681,4.808835907328013,9.408617987378554,16.673238485269604,24.869939237898308
